susp,8.685964584350586,65.18121883980055 18.280661769490195 -0.07826385371306159 -4.137714331627388,bike/sensor/susp,string
gear,8.687822818756104,4,bike/sensor/ecu,double
susp,8.696400642,65.00881692162194 18.72331088666823 0.4013375762856275 -4.168508962200659,bike/sensor/susp,string
egt,8.697726964950562,627,bike/sensor/ecu,double
susp,8.706707478,64.79778616446899 18.698497750087455 0.16412103416590068 -4.05943203079792,bike/sensor/susp,string
rpm,8.707573652267456,6476,bike/sensor/ecu,double
susp,8.716707468032837,64.63571564044604 18.719053350125208 0.06213875024679059 -4.159106046100129,bike/sensor/susp,string
wheel_f_ecu,8.717649936676025,0,bike/sensor/ecu,double
gps,8.717919000000002,21.148972 51.417654 56.697128 191.23 0.510000 0,bike/sensor/gps,string
susp,8.726897954940796,64.35640792565253 18.712900191809467 -0.3503966971069559 -4.124294129231143,bike/sensor/susp,string
tps,8.726991891860962,38,bike/sensor/ecu,double
susp,8.737215042114258,64.31993763629345 18.72986868654077 -0.36082989739292765 -4.131932272637417,bike/sensor/susp,string
p_manifold,8.737810134887695,737,bike/sensor/ecu,double
lambda,8.747694730758667,0.852,bike/sensor/ecu,double
susp,8.747702836990356,64.21019351771577 18.87327993818846 0.4605255683234546 -4.186247821176623,bike/sensor/susp,string
susp,8.755275011062622,63.96313615327847 18.76292289368918 -0.344182082146491 -4.146340649329327,bike/sensor/susp,string
p_oil,8.758312702178955,3.812,bike/sensor/ecu,double
susp,8.766052961349487,63.904417079828875 18.512210933422708 0.3451002367516515 -4.181417435994352,bike/sensor/susp,string
v_bat,8.767554759979248,13.86,bike/sensor/ecu,double
susp,8.775844336,63.84117862388546 18.56895401018012 0.24937537836347493 -4.088602053599882,bike/sensor/susp,string
t_water,8.776775360107422,73,bike/sensor/ecu,double
susp,8.786478281021118,63.90396857815979 18.515162233506175 0.029311816221713933 -4.26053656185679,bike/sensor/susp,string
rpm,8.786672353744507,6446,bike/sensor/ecu,double
susp,8.795402526855469,63.53262561072252 18.354470049986148 0.18471894375268322 -4.097458674048848,bike/sensor/susp,string
wheel_f_ecu,8.796654224395752,0,bike/sensor/ecu,double
susp,8.805830001831055,62.865339504957824 18.152135631313314 -0.2433077992141749 -4.027113753988751,bike/sensor/susp,string
tps,8.806580781936646,39.5,bike/sensor/ecu,double
susp,8.815815210342407,62.016953999184516 18.011600337405554 -0.17887852488964728 -4.029141662577179,bike/sensor/susp,string
p_manifold,8.816620349884033,1031,bike/sensor/ecu,double
gps,8.821196,21.148969 51.417640 56.667496 187.04 0.510000 0,bike/sensor/gps,string
susp,8.825318813323975,61.261108266776944 17.72331978140936 0.1892448138395533 -4.0260439690959995,bike/sensor/susp,string
lambda,8.826442241668701,0.844,bike/sensor/ecu,double
susp,8.83519721,60.735692298382375 17.462114883463926 0.3292552518328909 -4.023020576684172,bike/sensor/susp,string
p_fuel,8.836329221725464,3.562,bike/sensor/ecu,double
susp,8.845155954360962,60.62237106292619 17.21723361728783 0.2452624981502362 -4.113355401350342,bike/sensor/susp,string
gear,8.846611261367798,4,bike/sensor/ecu,double
susp,8.855565547943115,60.31942714951906 16.983710796820645 -0.053860031559066865 -4.028644869733118,bike/sensor/susp,string
t_fuel,8.856184244155884,20,bike/sensor/ecu,double
susp,8.865171432495117,60.192635706715585 16.962815779897312 -0.27968885622904116 -3.9922850126483427,bike/sensor/susp,string
rpm,8.866156578063965,6578,bike/sensor/ecu,double
wheel_f_ecu,8.876144409179688,0,bike/sensor/ecu,double
susp,8.876144647598267,60.033956011773064 16.80127596016078 0.039246934018678466 -4.105225890295309,bike/sensor/susp,string
tps,8.886109113693237,40,bike/sensor/ecu,double
susp,8.890151023864746,59.9579311720831 16.48563846608863 0.24075998889317735 -4.004675767154594,bike/sensor/susp,string
susp,8.895746231079102,59.68293580677497 16.590292910915338 0.23714719956607894 -4.1387545752528165,bike/sensor/susp,string
p_manifold,8.896113872528076,1002,bike/sensor/ecu,double
lambda,8.906153678894043,0.852,bike/sensor/ecu,double
susp,8.908319473266602,59.411586220102194 16.567849096689486 0.10608512214668334 -4.0435642970557115,bike/sensor/susp,string
susp,8.915163994,59.000217429828 16.383162359104972 -0.18170729939905336 -4.0796763690798015,bike/sensor/susp,string
p_oil,8.915929555892944,3.875,bike/sensor/ecu,double
susp,8.925199031829834,58.529600737863035 16.388176759253767 -0.1641881569121909 -4.063302468154273,bike/sensor/susp,string
v_bat,8.926024198532104,13.72,bike/sensor/ecu,double
pyro_fc,8.928055525,42.53000000000003,bike/sensor/pyro,double
pyro_fr,8.931496620178223,47.43000000000001,bike/sensor/pyro,double
pyro_fl,8.932967424,43.370000000000005,bike/sensor/pyro,double
pyro_rc,8.934343576431274,47.57000000000005,bike/sensor/pyro,double
pyro_rr,8.937920808792114,52.05000000000001,bike/sensor/pyro,double
pyro_rl,8.939287662506104,49.190000000000055,bike/sensor/pyro,double
susp,8.941170454025269,58.24959851254225 16.099344453223623 0.23093237319538945 -4.2605507820438975,bike/sensor/susp,string
susp,8.945260047912598,57.977128335264105 16.480705468501952 0.2321773680076829 -4.06116386987662,bike/sensor/susp,string
air_t,8.945974349975586,25,bike/sensor/ecu,double
gps,8.955978000000002,21.148968 51.417626 57.849072 183.51 0.510000 0,bike/sensor/gps,string
rpm,8.956416845321655,6557,bike/sensor/ecu,double
susp,8.959837436676025,57.78663289164502 16.409541141024974 0.08474653683823838 -4.082314152646316,bike/sensor/susp,string
wheel_f_ecu,8.965978145599365,0,bike/sensor/ecu,double
susp,8.971876382827759,57.596450093014376 16.146325607174617 -0.03157041735554599 -4.028636313768974,bike/sensor/susp,string
tps,8.975653409957886,40,bike/sensor/ecu,double
susp,8.978677749633789,57.552403680771775 16.364986455604793 0.21827883702622672 -4.016078207656687,bike/sensor/susp,string
p_manifold,8.985964537,1046,bike/sensor/ecu,double
susp,8.986404896,57.3182216181039 16.330704526974486 0.31681397152916246 -4.197084701242431,bike/sensor/susp,string
lambda,8.995463848114014,0.867,bike/sensor/ecu,double
susp,8.996165037155151,57.22704662812271 16.374763342802368 0.10841930243578707 -4.091406348264984,bike/sensor/susp,string
susp,9.005199670791626,57.4782951536953 16.46260901497402 0.057284665786328105 -4.151674547530837,bike/sensor/susp,string
p_oil,9.005623102,3.812,bike/sensor/ecu,double
v_bat,9.015541076660156,13.88,bike/sensor/ecu,double
susp,9.019691705703735,57.62185892445122 16.555549145064887 -0.058642447953411586 -4.1125685895340265,bike/sensor/susp,string
susp,9.025134801864624,57.6136099442903 16.584649166771996 -0.21399957696627805 -4.051426137903308,bike/sensor/susp,string
t_oil,9.025208234786987,0,bike/sensor/ecu,double
rpm,9.035315990447998,6685,bike/sensor/ecu,double
susp,9.037096500396729,57.50431684195265 16.34389649674597 0.06794270084609404 -4.043393738144467,bike/sensor/susp,string
wheel_f_ecu,9.045020103,0,bike/sensor/ecu,double
susp,9.047417163848875,57.41331654480347 16.11432290963107 -0.35090619574808807 -3.964743289571976,bike/sensor/susp,string
tps,9.055028915405272,43,bike/sensor/ecu,double
susp,9.055243492126465,56.88784029655524 16.414225461250282 0.039858332388037036 -3.855918319246947,bike/sensor/susp,string
p_manifold,9.064889669418337,637,bike/sensor/ecu,double
susp,9.066540718078612,56.04871281238678 16.207352708996694 -0.27124153788724986 -3.9949627059391837,bike/sensor/susp,string
lambda,9.076076508,0.859,bike/sensor/ecu,double
susp,9.078938007354736,54.636601290962005 16.24828635674197 -0.0833668737129154 -3.814762849521706,bike/sensor/susp,string
p_fuel,9.084882974624634,3.562,bike/sensor/ecu,double
susp,9.091806650161743,54.02212410886871 16.107047206597144 0.07794039606952127 -3.975463833029224,bike/sensor/susp,string
gear,9.094771862,4,bike/sensor/ecu,double
susp,9.097813606262209,54.0370367020541 16.092607091140025 -0.019479232383649438 -3.8623135494719434,bike/sensor/susp,string
gps,9.100026999999995,21.148968 51.417604 58.452824 178.02 0.510000 0,bike/sensor/gps,string
egt,9.104996204,631,bike/sensor/ecu,double
susp,9.106054067611694,54.33179659504993 16.319070612513286 -0.09017068896916261 -3.8833419593635194,bike/sensor/susp,string
rpm,9.115288972854614,6650,bike/sensor/ecu,double
susp,9.121412516,54.88517773565146 16.400391877059135 0.24425142875139202 -4.03103078828468,bike/sensor/susp,string
wheel_f_ecu,9.127093554,0,bike/sensor/ecu,double
susp,9.128240347,55.12032399658129 16.41645924818755 -0.33609701522444235 -3.8388642221631355,bike/sensor/susp,string
tps,9.138565063476562,44,bike/sensor/ecu,double
susp,9.144204139709473,55.57949457111745 16.48823764670243 -0.03499325459589868 -3.675187574706269,bike/sensor/susp,string
p_manifold,9.144544363,1097,bike/sensor/ecu,double
susp,9.148672342300417,55.744467678360856 16.398920700881604 0.039055713470585514 -3.8545579370684,bike/sensor/susp,string
lambda,9.154335975646973,0.852,bike/sensor/ecu,double
susp,9.155642509,55.80981963118995 16.449810683602706 -0.23836471104918266 -3.735849946323072,bike/sensor/susp,string
p_oil,9.164660215377808,4,bike/sensor/ecu,double
susp,9.171144962310793,55.6074609307607 16.610452619041467 0.10817068401173255 -3.7070565658546473,bike/sensor/susp,string
v_bat,9.175009489059448,13.8,bike/sensor/ecu,double
gps,9.175916,21.148970 51.417589 59.010276 174.97 0.510000 0,bike/sensor/gps,string
susp,9.180097818374634,55.29732820824596 16.638852986578968 -0.03414951638977486 -3.8839928859162205,bike/sensor/susp,string
